[2025-08-25 15:09:46] INFO: CheckM v1.2.4
[2025-08-25 15:09:46] INFO: checkm qa --out_format 8 checkm_out/Xanthomonas.ms checkm_out
[2025-08-25 15:09:46] INFO: CheckM data: /data/djs217/miniconda3/envs/checkm_env/checkm_data
[2025-08-25 15:09:46] INFO: [CheckM - qa] Tabulating genome statistics.
[2025-08-25 15:09:46] INFO: Calculating AAI between multi-copy marker genes.
[2025-08-25 15:09:46] INFO: Reading HMM info from file.
[2025-08-25 15:09:49] INFO: Parsing HMM hits to marker genes:
Bin Id	Gene Id	{Marker Id, Start position, End position}
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2615	TIGR01574,37,477	PF01938.15,416,477
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3104	TIGR01250,3,291
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1670	TIGR02022,7,454
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3456	TIGR02515,186,642
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2726	TIGR01084,13,286
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3436	TIGR02142,3,204
GCA_000009165.1_ASM916v1_genomic	AM039952.1_172	TIGR00249,3,138
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1729	TIGR03558,4,323
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3899	TIGR00628,12,219
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3537	TIGR00118,11,558
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1667	TIGR02017,6,272
GCA_000009165.1_ASM916v1_genomic	AM039952.1_445	TIGR02401,5,865
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3240	TIGR02794,18,340	PF13103.1,257,341
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2976	TIGR00464,3,462
GCA_000009165.1_ASM916v1_genomic	AM039952.1_863	TIGR02152,4,312
GCA_000009165.1_ASM916v1_genomic	AM039952.1_823	TIGR02614,19,372
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2521	TIGR01027,21,382	PF01472.15,290,367
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2219	TIGR03317,163,227
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2769	TIGR00418,72,631
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2530	TIGR00658,4,333
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2007	TIGR02492,3,340
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2670	TIGR01129,122,598	PF13721.1,3,102
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3052	TIGR01981,131,399
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1136	TIGR00517,1,75
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1565	TIGR00730,2,179
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2680	TIGR01091,33,237
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3168	TIGR01331,10,254
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1138	TIGR01824,96,443
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3	TIGR00611,1,340
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2520	TIGR00407,11,401
GCA_000009165.1_ASM916v1_genomic	AM039952.1_716	TIGR00413,137,237
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3510	TIGR01081,6,454
GCA_000009165.1_ASM916v1_genomic	AM039952.1_392	TIGR01738,8,249
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3040	TIGR00044,6,222
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1332	PF01245.15,8,117
GCA_000009165.1_ASM916v1_genomic	AM039952.1_690	PF01209.13,23,252
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2037	PF01580.13,395,607	PF13491.1,31,204	PF09397.5,719,781
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3555	PF01515.14,428,748	PF03949.10,164,399	PF00390.14,20,152
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1159	PF00011.16,47,146
GCA_000009165.1_ASM916v1_genomic	AM039952.1_520	PF09297.6,128,158	PF09296.6,39,125
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3944	PF13593.1,26,335
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3120	PF03738.9,176,267
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3422	PF00224.16,6,342	PF02887.11,360,474
GCA_000009165.1_ASM916v1_genomic	AM039952.1_136	PF11896.3,386,572
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3128	PF01202.17,13,166
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2008	PF01832.15,223,356	PF10135.4,38,84
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2583	PF08331.5,65,144	PF13484.1,196,260
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1873	PF03079.9,6,164
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1918	PF03975.8,65,169
GCA_000009165.1_ASM916v1_genomic	AM039952.1_983	PF00177.16,1,148
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3457	PF04351.8,34,174
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1659	PF01653.13,9,320	PF03120.11,323,401	PF12826.2,577,640	PF03119.11,409,436	PF00533.21,753,823
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1116	PF12169.3,233,358
GCA_000009165.1_ASM916v1_genomic	AM039952.1_991	PF00276.15,9,98
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1370	PF01928.16,4,153
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1705	PF13490.1,12,47
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3532	PF01964.13,139,588	PF13667.1,21,98
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3458	PF04350.8,52,201
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2039	PF03548.10,47,211
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2003	PF02561.9,10,126
GCA_000009165.1_ASM916v1_genomic	AM039952.1_395	PF06968.8,222,314
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2494	PF04079.11,8,169
GCA_000009165.1_ASM916v1_genomic	AM039952.1_982	PF00164.20,3,123
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2811	PF11987.3,688,795	PF04760.10,327,377	PF08364.6,69,106
GCA_000009165.1_ASM916v1_genomic	AM039952.1_976	PF03946.9,8,67	PF00298.14,72,140
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1455	PF13720.1,180,263
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3451	PF00515.23,391,421
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3121	PF06693.6,26,181
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2671	PF02699.10,27,108
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3905	PF07497.7,256,331	PF07498.7,210,253
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1001	PF00673.16,85,178	PF00281.14,25,81
GCA_000009165.1_ASM916v1_genomic	AM039952.1_20	PF03349.11,20,446
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3163	PF01597.14,8,128
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2225	PF03937.11,7,78
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3775	PF11730.3,6,76
GCA_000009165.1_ASM916v1_genomic	AM039952.1_990	PF00573.17,12,198
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2223	PF02910.15,463,596
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1973	PF02154.10,38,230
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1069	PF05362.8,584,787
GCA_000009165.1_ASM916v1_genomic	AM039952.1_52	PF13482.1,296,470
GCA_000009165.1_ASM916v1_genomic	AM039952.1_201	PF02556.9,16,156
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3379	PF05690.9,12,258
GCA_000009165.1_ASM916v1_genomic	AM039952.1_474	PF04066.8,36,89
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1507	PF05681.9,9,287	PF05683.7,289,491
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1527	PF13488.1,50,95
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2807	PF00013.24,558,613	PF03726.9,243,320
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3611	PF04973.7,2,182
GCA_000009165.1_ASM916v1_genomic	AM039952.1_461	PF07653.12,2,57
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1071	PF13624.1,68,179
GCA_000009165.1_ASM916v1_genomic	AM039952.1_893	PF09312.6,31,148
GCA_000009165.1_ASM916v1_genomic	AM039952.1_980	PF00562.23,745,1306	PF04560.15,1308,1382	PF04565.11,541,610	PF04563.10,28,537	PF04561.9,157,227	PF10385.4,619,684
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4424	PF00468.12,3,46
GCA_000009165.1_ASM916v1_genomic	AM039952.1_787	PF00464.14,8,386
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2736	PF12806.2,468,591	PF12418.3,2,34
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4113	PF13857.1,740,794
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2766	PF00453.13,2,109
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2054	PF05237.8,279,361
GCA_000009165.1_ASM916v1_genomic	AM039952.1_384	PF01134.17,9,404	PF13932.1,552,623
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2181	PF02742.10,93,149	PF01325.14,36,90
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1300	PF07720.7,238,272
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1752	PF04430.9,18,120
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1326	PF02978.14,328,427
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1467	PF00889.14,56,272	PF00627.26,3,40
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3637	PF02789.12,21,147
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1369	PF05958.6,273,443
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3484	PF01812.15,7,184
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1121	PF11992.3,8,326	PF13559.1,575,633
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3469	PF01192.17,7,61
GCA_000009165.1_ASM916v1_genomic	AM039952.1_975	PF02357.14,2,110
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2562	PF01337.13,41,130
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1979	PF01706.11,214,320
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1557	PF02153.12,46,252
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2035	PF04339.7,11,372
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1260	PF04377.10,161,294	PF04376.8,67,142
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2764	PF03483.12,212,384	PF03147.9,698,791	PF03484.10,403,470
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2230	PF03772.11,244,511	PF13567.1,34,205
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2767	PF01632.14,2,62
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1805	PF02548.10,10,266
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3048	PF00856.23,14,122
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3927	PF01427.12,47,247
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4116	PF13723.1,32,166
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1075	PF00075.19,4,140
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1627	PF01513.16,34,223
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1008	PF00828.14,29,146
GCA_000009165.1_ASM916v1_genomic	AM039952.1_981	PF04997.7,16,342	PF04998.12,766,1321	PF00623.15,344,486	PF04983.13,489,644	PF05000.12,674,763
GCA_000009165.1_ASM916v1_genomic	AM039952.1_870	PF04342.7,10,116
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4048	PF02223.12,14,188
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1631	PF08411.5,206,476
GCA_000009165.1_ASM916v1_genomic	AM039952.1_858	PF02773.11,235,367	PF02772.11,113,233	PF00438.15,3,101
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1759	PF13167.1,24,112
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1871	PF01650.13,74,284
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2786	PF12344.3,552,595
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3779	PF02469.17,51,185
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1755	PF01434.13,395,605	PF06480.10,8,100
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3244	PF05496.7,6,237	PF05491.8,255,329
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1068	PF06689.8,16,54
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2041	PF12002.3,254,420
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1	PF00308.13,107,324	PF08299.6,351,419	PF11638.3,1,61
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3071	PF00308.13,38,207
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1526	PF00875.13,4,162
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4259	PF00762.14,10,319
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1510	PF02253.10,109,373
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2845	PF00697.17,11,211
GCA_000009165.1_ASM916v1_genomic	AM039952.1_709	PF06723.8,11,339
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1464	PF01765.14,20,183
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3551	PF04932.10,221,372
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2687	PF03602.10,16,191
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3873	PF01189.12,164,432
GCA_000009165.1_ASM916v1_genomic	AM039952.1_544	PF06325.8,3,304
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3380	PF02390.12,54,242
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1418	PF11086.3,1,160
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2717	PF01321.13,35,166
GCA_000009165.1_ASM916v1_genomic	AM039952.1_827	PF03799.10,106,219	PF08478.5,35,103
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3085	PF06835.8,14,186
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3975	PF04127.10,212,392
GCA_000009165.1_ASM916v1_genomic	AM039952.1_965	PF05201.10,6,148	PF00745.15,312,407
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3950	PF11137.3,8,67
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1090	PF06293.9,40,241
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3536	PF07991.7,8,166	PF01450.14,173,317
GCA_000009165.1_ASM916v1_genomic	AM039952.1_849	PF05221.12,12,479	PF00670.16,238,400
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1296	PF06481.9,238,285
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1367	PF11967.3,4,78	PF02565.10,84,231
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3171	PF04452.9,18,238
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3252	PF02938.9,311,406
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2584	PF13742.1,10,102
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2582	PF03853.10,30,186
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2476	PF02224.13,67,218
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2827	PF00507.14,33,132
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1593	PF02607.12,322,399
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3421	PF00274.14,6,333
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3657	PF05187.8,395,502
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1427	PF04060.8,18,52
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1144	PF06506.6,47,213
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1747	PF01713.16,98,178
GCA_000009165.1_ASM916v1_genomic	AM039952.1_717	PF00768.15,48,273	PF07943.8,293,383
GCA_000009165.1_ASM916v1_genomic	AM039952.1_692	PF09127.6,528,661
GCA_000009165.1_ASM916v1_genomic	AM039952.1_202	PF01210.18,7,163	PF07479.9,182,325
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1274	PF01649.13,2,84
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3158	PF09317.6,518,801
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2988	PF03461.10,1014,1113	PF02559.11,484,580
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1064	PF12811.2,27,250
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2191	PF09712.5,10,300
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3947	PF02628.10,133,377
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1653	PF01084.15,16,68
GCA_000009165.1_ASM916v1_genomic	AM039952.1_649	PF01204.13,62,536
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1245	PF03775.11,144,246	PF05209.8,9,111
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2765	PF01409.15,92,330	PF02912.13,17,88
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2829	PF00121.13,4,245
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1463	PF01255.14,16,236
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1007	PF00327.15,9,59
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3511	PF00406.17,5,163
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1057	PF13090.1,349,699	PF02503.12,140,342	PF13089.1,26,132
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2030	PF02617.12,10,90
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1662	PF01008.12,57,341
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3215	PF13186.1,241,304
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1997	PF06490.6,5,120
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4043	PF00491.16,8,299
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1598	PF00773.14,360,687	PF08206.6,187,244
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2812	PF08529.6,4,129	PF13184.1,234,301
GCA_000009165.1_ASM916v1_genomic	AM039952.1_340	PF01717.13,5,329
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2867	PF10609.4,131,211	PF13614.1,24,76
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3692	PF13500.1,5,212
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1739	PF06418.9,4,270
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4258	PF04366.7,98,212
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1013	PF03118.10,250,307	PF01000.21,60,154	PF01193.19,28,227
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2823	PF01257.14,27,174
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4314	PF03767.9,54,288
GCA_000009165.1_ASM916v1_genomic	AM039952.1_866	PF10636.4,45,81
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3878	PF04361.8,5,157
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2820	PF00146.16,27,353
GCA_000009165.1_ASM916v1_genomic	AM039952.1_401	PF05819.6,236,620
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3123	PF10679.4,1,222
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3247	PF01330.16,1,62	PF07499.8,148,191
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2532	PF01406.14,19,315	PF09190.6,348,417
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1276	PF06574.7,15,168	PF01687.12,184,306
GCA_000009165.1_ASM916v1_genomic	AM039952.1_36	PF01493.14,1247,1438
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3929	PF12913.2,159,208	PF12914.2,216,267
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2473	PF06305.6,22,80
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1441	PF04367.8,80,183
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3450	PF13584.1,32,461
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3993	PF13335.1,402,494
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3129	PF01761.15,74,337
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2069	PF10414.4,149,208
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1782	PF11953.3,65,107
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1392	PF02812.13,11,132	PF00208.16,141,346
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2050	PF09976.4,48,181
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2234	PF02606.9,22,336
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4380	PF12705.2,1017,1205
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1731	PF06055.7,26,204
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1775	PF13638.1,8,158
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3723	PF00231.14,4,287
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1854	PF13840.1,328,389
GCA_000009165.1_ASM916v1_genomic	AM039952.1_528	PF01071.14,103,296	PF02844.10,1,102	PF02843.11,331,422
GCA_000009165.1_ASM916v1_genomic	AM039952.1_984	PF03764.13,484,612
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1361	PF06421.7,487,594
GCA_000009165.1_ASM916v1_genomic	AM039952.1_636	PF07759.7,46,363
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2493	PF02616.9,103,313
GCA_000009165.1_ASM916v1_genomic	AM039952.1_168	PF01558.13,752,939
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3940	PF01165.15,2,57
GCA_000009165.1_ASM916v1_genomic	AM039952.1_810	PF04348.8,43,566
GCA_000009165.1_ASM916v1_genomic	AM039952.1_919	PF03950.13,364,556
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1092	PF06463.8,200,323
GCA_000009165.1_ASM916v1_genomic	AM039952.1_668	PF04338.7,47,265
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2798	PF01914.12,2,192
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1673	PF05597.6,17,144
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3685	PF14346.1,26,117
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1894	PF05173.9,123,236	PF01113.15,6,120
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3703	PF07732.10,65,172	PF00394.17,183,360
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1272	PF01016.14,2,83
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4373	PF12992.2,20,97
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2215	PF01182.15,21,212
GCA_000009165.1_ASM916v1_genomic	AM039952.1_896	PF01923.13,8,167
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2646	PF03924.8,84,270
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1552	PF01628.16,111,330	PF03444.10,9,80
GCA_000009165.1_ASM916v1_genomic	AM039952.1_928	PF00923.14,17,316
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2796	PF11892.3,341,460
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1252	PF02557.12,140,262
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1547	PF03364.15,10,134
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2609	PF13631.1,101,277	PF00032.12,290,393
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1014	PF01196.14,20,116
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4391	PF05494.7,43,207
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3471	PF03755.8,2,153	PF08340.6,201,286
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3957	PF01619.13,198,505
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1807	PF02261.11,1,115
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1331	PF01746.16,23,223
GCA_000009165.1_ASM916v1_genomic	AM039952.1_149	PF04962.7,72,273
GCA_000009165.1_ASM916v1_genomic	AM039952.1_480	PF06127.6,10,156
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1094	PF01967.16,21,157
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1742	PF00113.17,142,424	PF03952.11,3,134
GCA_000009165.1_ASM916v1_genomic	AM039952.1_977	PF00687.16,31,221
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3663	PF04321.12,3,298
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3092	PF03668.10,8,287
GCA_000009165.1_ASM916v1_genomic	AM039952.1_530	PF01808.13,138,459
GCA_000009165.1_ASM916v1_genomic	AM039952.1_999	PF00238.14,1,122
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4420	PF10396.4,7,120	PF12631.2,375,443
GCA_000009165.1_ASM916v1_genomic	AM039952.1_186	PF00909.16,79,478
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2464	PF00478.20,8,471
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3460	PF11104.3,13,351
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1009	PF00344.15,76,422
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1451	PF03255.9,5,148
GCA_000009165.1_ASM916v1_genomic	AM039952.1_441	PF08323.6,54,284
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2014	PF13860.1,109,177	PF13861.1,83,221
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1753	PF01985.16,5,88
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4139	PF01218.13,6,298
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2672	PF01702.13,128,366
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2187	PF06853.7,30,146
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1417	PF06966.7,21,250
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1012	PF00163.14,2,96
GCA_000009165.1_ASM916v1_genomic	AM039952.1_888	PF00186.14,2,163
GCA_000009165.1_ASM916v1_genomic	AM039952.1_2822	PF01512.12,62,233	PF10589.4,343,388
GCA_000009165.1_ASM916v1_genomic	AM039952.1_436	PF12607.3,121,183
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1646	PF04299.7,1,163
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3176	PF00728.17,196,536
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3567	PF08521.5,24,166
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4105	PF13549.1,482,706	PF13607.1,152,289	PF13380.1,14,136
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3485	PF01878.13,6,155
GCA_000009165.1_ASM916v1_genomic	AM039952.1_324	PF02146.12,27,229
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3432	PF02265.11,13,254
GCA_000009165.1_ASM916v1_genomic	AM039952.1_295	PF08482.5,682,819
GCA_000009165.1_ASM916v1_genomic	AM039952.1_4247	PF02091.10,11,298
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1511	PF04306.8,22,159
GCA_000009165.1_ASM916v1_genomic	AM039952.1_1549	PF04355.8,28,98
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3175	PF00704.23,71,336
GCA_000009165.1_ASM916v1_genomic	AM039952.1_3127	PF10590.4,158,199
GCA_000009165.1_ASM916v1_genomic	AM039952.1_864	PF07662.8,209,428	PF01773.15,13,87
